-2.194653749465942383e-01	-2.017573863267898560e-01	-2.012780904769897461e-01	-2.017214894294738770e-01	-2.199063748121261597e-01	-2.008173316717147827e-01	-2.191015481948852539e-01	-2.190336287021636963e-01	-2.191455364227294922e-01	-2.190171778202056885e-01
-1.063538312911987305e+00	-1.064300894737243652e+00	-1.065296888351440430e+00	-1.070153355598449707e+00	-1.067034363746643066e+00	-1.070852637290954590e+00	-1.070923209190368652e+00	-1.064772367477416992e+00	-1.068594813346862793e+00	-1.064821600914001465e+00
-1.132201552391052246e+00	-1.131088852882385254e+00	-1.127850890159606934e+00	-1.130646944046020508e+00	-1.132333159446716309e+00	-1.130478024482727051e+00	-1.131665706634521484e+00	-1.128116965293884277e+00	-1.133489608764648438e+00	-1.133083462715148926e+00
-1.210334777832031250e+00	-1.210242033004760742e+00	-1.201116323471069336e+00	-1.213367819786071777e+00	-1.208652377128601074e+00	-1.207655549049377441e+00	-1.206983923912048340e+00	-1.208816051483154297e+00	-1.211616039276123047e+00	-1.205067992210388184e+00
-1.266464352607727051e+00	-1.267893195152282715e+00	-1.265272140502929688e+00	-1.262055754661560059e+00	-1.265068769454956055e+00	-1.265306949615478516e+00	-1.261405825614929199e+00	-1.266240477561950684e+00	-1.264158368110656738e+00	-1.259068965911865234e+00
-1.323466181755065918e+00	-1.323861837387084961e+00	-1.322816133499145508e+00	-1.317682027816772461e+00	-1.319417357444763184e+00	-1.318778038024902344e+00	-1.318616509437561035e+00	-1.319437265396118164e+00	-1.313450217247009277e+00	-1.321408390998840332e+00
-1.348509192466735840e+00	-1.342876076698303223e+00	-1.349076867103576660e+00	-1.343724250793457031e+00	-1.345253944396972656e+00	-1.345784664154052734e+00	-1.341852784156799316e+00	-1.347892880439758301e+00	-1.349688649177551270e+00	-1.339482665061950684e+00
-1.354955673217773438e+00	-1.355849266052246094e+00	-1.353125452995300293e+00	-1.350790262222290039e+00	-1.352255463600158691e+00	-1.357368826866149902e+00	-1.350445747375488281e+00	-1.351725220680236816e+00	-1.354397535324096680e+00	-1.355037212371826172e+00
-1.361214280128479004e+00	-1.357729792594909668e+00	-1.357216596603393555e+00	-1.362928390502929688e+00	-1.362623810768127441e+00	-1.361197471618652344e+00	-1.360118985176086426e+00	-1.361805200576782227e+00	-1.363200783729553223e+00	-1.361130356788635254e+00
-1.362724781036376953e+00	-1.363949656486511230e+00	-1.364287137985229492e+00	-1.365238070487976074e+00	-1.362187266349792480e+00	-1.369067311286926270e+00	-1.363447546958923340e+00	-1.364048242568969727e+00	-1.366839528083801270e+00	-1.368977427482604980e+00
-1.366672039031982422e+00	-1.364753007888793945e+00	-1.366604566574096680e+00	-1.367116451263427734e+00	-1.364775061607360840e+00	-1.366840243339538574e+00	-1.366773962974548340e+00	-1.369310855865478516e+00	-1.367809772491455078e+00	-1.363514184951782227e+00
-1.369141578674316406e+00	-1.368964791297912598e+00	-1.367902278900146484e+00	-1.366356372833251953e+00	-1.368594169616699219e+00	-1.367432594299316406e+00	-1.368775010108947754e+00	-1.369427680969238281e+00	-1.368623137474060059e+00	-1.369203567504882812e+00
-1.369521498680114746e+00	-1.372412919998168945e+00	-1.371536254882812500e+00	-1.371356606483459473e+00	-1.370128273963928223e+00	-1.369692921638488770e+00	-1.369214653968811035e+00	-1.370257616043090820e+00	-1.371500015258789062e+00	-1.370474457740783691e+00
-1.370248198509216309e+00	-1.370904207229614258e+00	-1.371311306953430176e+00	-1.373098611831665039e+00	-1.369755744934082031e+00	-1.371194481849670410e+00	-1.373511791229248047e+00	-1.369919180870056152e+00	-1.374040842056274414e+00	-1.371048927307128906e+00
-1.372668385505676270e+00	-1.373493075370788574e+00	-1.371691584587097168e+00	-1.374558687210083008e+00	-1.373189568519592285e+00	-1.373325228691101074e+00	-1.371389031410217285e+00	-1.372107505798339844e+00	-1.373016953468322754e+00	-1.374706506729125977e+00
-1.374108433723449707e+00	-1.374395132064819336e+00	-1.373230934143066406e+00	-1.372922062873840332e+00	-1.373666524887084961e+00	-1.373962044715881348e+00	-1.373032093048095703e+00	-1.374264597892761230e+00	-1.373346924781799316e+00	-1.372090339660644531e+00
-1.374481797218322754e+00	-1.374551057815551758e+00	-1.374362111091613770e+00	-1.376167178153991699e+00	-1.373167037963867188e+00	-1.373864293098449707e+00	-1.373080492019653320e+00	-1.373909115791320801e+00	-1.375363349914550781e+00	-1.375187039375305176e+00
-1.376058340072631836e+00	-1.375466704368591309e+00	-1.375288844108581543e+00	-1.376385569572448730e+00	-1.375373244285583496e+00	-1.375190019607543945e+00	-1.374645113945007324e+00	-1.374204397201538086e+00	-1.375403404235839844e+00	-1.374416708946228027e+00
